state,year,agency_id,ori,pub_agency_name,agency_type_name,population,months,n_known_all,rec_rate,nibrs_off_eth_start_date,comp_source,covered_pop,victimisations_violent
TX,2023,29874,TX0702200,Maypearl,City,953,0,,,2021-12-01,place,0.0000,0.0000
TX,2023,29934,TX2280700,Independent School District:,Other,0,7,12.0000,0.8333,2020-02-01,none,0.0000,2.0000
TX,2023,30114,TX1981000,Franklin,City,1790,12,38.0000,0.8947,2020-03-01,place,1790.0000,11.0000
TX,2023,30734,TX1262000,Independent School District:,Other,0,11,20.0000,0.9500,2020-04-01,none,0.0000,9.0000
TX,2023,30754,TX1072800,Independent School District:,Other,0,3,6.0000,1.0000,2020-05-01,none,0.0000,4.0000
TX,2023,30874,TX0201600,Brazosport College,University or College,0,2,1.0000,1.0000,2023-05-01,none,0.0000,1.0000
TX,2023,31094,TX0575700,Independent School District:,Other,0,10,90.0000,1.0000,2020-11-01,none,0.0000,60.0000
TX,2023,31756,TX0970600,Independent School District:,Other,0,0,,,2023-04-01,none,0.0000,0.0000
TX,2023,31994,TX0031700,Independent School District:,Other,0,11,52.0000,1.0000,2021-01-01,none,0.0000,32.0000
TX,2023,31997,TX227409E,Concordia University,University or College,0,1,1.0000,1.0000,2023-04-01,none,0.0000,0.0000
TX,2023,32054,TX0890900,Independent School District:,Other,0,5,17.0000,0.9412,2020-12-01,none,0.0000,5.0000
TX,2023,32135,TX1082600,Independent School District:,Other,0,12,313.0000,0.5463,2023-05-01,none,0.0000,176.0000
TX,2023,32174,TX1330800,Independent School District:,Other,0,4,7.0000,1.0000,2021-01-01,none,0.0000,1.0000
TX,2023,32254,TX1450100,Buffalo,City,1848,12,61.0000,0.8033,2021-09-01,place,1848.0000,13.0000
TX,2023,32334,TX2205500,Independent School District:,Other,0,3,3.0000,1.0000,2021-02-01,none,0.0000,1.0000
TX,2023,32806,TX0800200,Mount Vernon,City,2565,12,54.0000,0.7963,2021-03-01,place,2565.0000,18.0000
TX,2023,32807,TX0572300,Sunnyvale,City,8741,12,118.0000,0.9322,2021-02-01,place,8741.0000,26.0000
TX,2023,32808,TX1703300,Independent School District:,Other,0,10,59.0000,0.0000,2023-05-01,none,0.0000,16.0000
TX,2023,32809,TX2360300,Sam Houston State University,University or College,0,12,229.0000,0.9738,2021-03-01,none,0.0000,20.0000
TX,2023,33154,TX1700500,Montgomery County Constable:,Other,0,12,751.0000,0.9095,2022-12-01,none,0.0000,201.0000
TX,2023,33174,TX0912800,Independent School District:,Other,0,6,15.0000,0.4667,2021-03-01,none,0.0000,2.0000
TX,2023,33175,TX0730800,Independent School District:,Other,0,3,4.0000,1.0000,2021-04-01,none,0.0000,3.0000
TX,2023,33214,TX1700400,Montgomery County Constable:,Other,0,12,128.0000,0.9062,2021-04-01,none,0.0000,4.0000
TX,2023,33274,TX0970500,Hico,City,1407,0,,,2023-05-01,place,0.0000,0.0000
TX,2023,33310,TX1830400,Panola College,University or College,0,1,1.0000,1.0000,2021-10-01,none,0.0000,0.0000
TX,2023,33312,TX0930800,Todd Mission,City,128,9,4.0000,1.0000,2022-06-01,place,96.0000,1.0000
TX,2023,33318,TX2050700,Odem,City,2246,4,2.0000,1.0000,2021-07-01,place,748.6667,0.0000
TX,2023,33329,TX1750300,Rice,City,1255,12,36.0000,0.9444,2021-08-01,place,1255.0000,6.0000
TX,2023,33331,TX1072500,Payne Springs,City,753,3,1.0000,1.0000,2023-03-01,place,188.2500,1.0000
TX,2023,33333,TX227279E,St. Edwards University,University or College,0,1,2.0000,1.0000,2023-04-01,none,0.0000,0.0000
TX,2023,33342,TX1292100,"Oak Ridge, Kaufman County",City,1307,3,1.0000,1.0000,2021-12-01,county_fallback,326.7500,0.0000
TX,2023,33358,TX0433700,Independent School District:,Other,0,11,52.0000,0.5577,2021-06-01,none,0.0000,33.0000
TX,2023,33360,TX2011000,Mount Enterprise,City,508,7,12.0000,0.9167,2021-11-01,place,296.3333,2.0000
TX,2023,33363,TX1291000,Kaufman County Constable:,Other,0,12,614.0000,0.7248,2023-05-01,none,0.0000,215.0000
TX,2023,33370,TX1740800,Independent School District::,Other,0,11,96.0000,0.8333,2021-10-01,none,0.0000,28.0000
TX,2023,33372,TX0032000,Independent School District:,Other,0,4,12.0000,1.0000,2021-11-01,none,0.0000,6.0000
TX,2023,33378,TX0792500,Independent School District:,Other,0,12,571.0000,0.9580,2021-08-01,none,0.0000,239.0000
TX,2023,33384,TX0150400,China Grove,City,1131,12,35.0000,0.9429,2021-11-01,place,1131.0000,4.0000
TX,2023,33386,TX1081800,Hidalgo County Constable:,Other,0,9,17.0000,0.9412,2021-11-01,none,0.0000,2.0000
TX,2023,33399,TX129239E,Southwestern Christian College,University or College,0,0,,,2022-08-01,none,0.0000,0.0000
TX,2023,33403,TX0680900,Odessa College,University or College,0,4,1.0000,1.0000,2022-01-01,none,0.0000,1.0000
TX,2023,33411,TX2463100,Independent School District:,Other,0,12,418.0000,0.9354,2021-07-01,none,0.0000,142.0000
TX,2023,33413,TX2431500,Independent School District:,Other,0,5,12.0000,1.0000,2021-09-01,none,0.0000,3.0000
TX,2023,33439,TX2207200,Independent School District:,Other,0,12,128.0000,0.9844,2022-01-01,none,0.0000,73.0000
TX,2023,33441,TX2020700,Sabine County Constable:,Other,0,0,,,2021-09-01,none,0.0000,0.0000
TX,2023,33453,TX1522800,University Medical Center,Other,0,12,31.0000,0.8065,2021-09-01,none,0.0000,12.0000
TX,2023,33459,TX1751700,Richland,City,277,11,44.0000,0.9773,2023-09-01,place,253.9167,11.0000
TX,2023,33461,TX2371200,Independent School District:,Other,0,11,22.0000,0.9545,2021-11-01,none,0.0000,1.0000
TX,2023,33476,TX2290700,Independent School District:,Other,0,6,7.0000,1.0000,2021-10-01,none,0.0000,2.0000
TX,2023,33478,TX0681200,Ector County Hospital District,Other,0,11,42.0000,0.9762,2022-02-01,none,0.0000,26.0000
TX,2023,33669,TX1950700,Independent School District:,Other,0,0,,,2021-12-01,none,0.0000,0.0000
TX,2023,33671,TX1751400,Independent School District:,Other,0,1,1.0000,1.0000,2022-05-01,none,0.0000,0.0000
TX,2023,33709,TX1710500,Independent School District:,Other,0,9,23.0000,1.0000,2022-03-01,none,0.0000,5.0000
TX,2023,33774,TX1721000,Independent School District: ,Other,0,0,,,2022-06-01,none,0.0000,0.0000
TX,2023,33785,TX2431200,Independent School District:,Other,0,10,156.0000,1.0000,2022-12-01,none,0.0000,83.0000
TX,2023,33814,TX1800100,Vega,City,861,2,1.0000,1.0000,2023-07-01,place,143.5000,0.0000
TX,2023,33818,TX2490300,Rhome,City,1881,12,62.0000,0.9355,2023-01-01,place,1881.0000,25.0000
TX,2023,34138,TX0031400,Independent School District:,Other,0,4,6.0000,1.0000,2023-03-01,none,0.0000,2.0000
TX,2023,34140,TX0702900,Alma,City,414,1,,,2022-12-01,place,34.5000,0.0000
TX,2023,34147,TX0031500,Independent School District:,Other,0,2,2.0000,0.5000,2022-10-01,none,0.0000,2.0000
TX,2023,34171,TX1811400,Independent School District: ,Other,0,4,9.0000,1.0000,2022-11-01,none,0.0000,7.0000
TX,2023,34210,TX2040500,Independent School District: ,Other,0,8,8.0000,0.0000,2023-04-01,none,0.0000,3.0000
TX,2023,34396,TX1651100,Independent School District: ,Other,0,7,29.0000,1.0000,2022-12-01,none,0.0000,5.0000
TX,2023,34426,TX0313100,Independent School District: ,Other,0,0,,,2023-02-01,none,0.0000,0.0000
TX,2023,34434,TX0432400,Collin County Community College District,University or College,0,9,4.0000,1.0000,2023-05-01,none,0.0000,3.0000
TX,2023,34436,TX0615200,Independent School District: ,Other,0,4,5.0000,1.0000,2023-03-01,none,0.0000,2.0000
TX,2023,34590,TX0071600,Charlotte ,City,1597,12,21.0000,0.9524,2023-07-01,place,1597.0000,6.0000
TX,2023,34665,TX2010500,Independent School District:,Other,0,2,5.0000,1.0000,2022-12-01,none,0.0000,0.0000
TX,2023,34698,TX2463000,Independent School District:,Other,0,11,74.0000,0.8784,2023-01-01,none,0.0000,32.0000
TX,2023,34797,TX1001300,Independent School District:,Other,0,1,1.0000,1.0000,2023-04-01,none,0.0000,1.0000
TX,2023,34830,TX0181200,Independent School District: ,Other,0,2,2.0000,1.0000,2023-04-01,none,0.0000,2.0000
TX,2023,34865,TX1071100,Eustace,City,1156,11,28.0000,1.0000,2023-01-01,place,1059.6667,3.0000
TX,2023,35325,TX0913200,Independent School District: ,Other,0,7,12.0000,0.5000,2023-01-01,none,0.0000,2.0000
TX,2023,35358,TX1018800,Independent School District: ,Other,0,11,171.0000,0.9649,2023-04-01,none,0.0000,98.0000
TX,2023,36216,TX0614800,Independent School District:,Other,0,9,12.0000,1.0000,2023-07-01,none,0.0000,6.0000
TX,2023,36282,TX0203100,Holiday Lakes,City,1058,12,24.0000,0.0000,2023-08-01,place,1058.0000,9.0000
TX,2023,36315,TX2480700,Independent School District:,Other,0,0,,,2023-01-01,none,0.0000,0.0000
TX,2023,36480,TX0100700,Bandera,City,843,9,26.0000,1.0000,2023-07-01,place,632.2500,7.0000
TX,2023,36715,TX0578400,Independent School District: ,Other,0,1,1.0000,1.0000,2023-01-01,none,0.0000,1.0000
TX,2023,36845,TX1161700,Independent School District:,Other,0,8,14.0000,1.0000,2023-09-01,none,0.0000,5.0000
TX,2023,36876,TX1990700,Rockwall County Constable: ,Other,0,0,,,2023-07-01,none,0.0000,0.0000
TX,2023,36909,TX0431000,Collin County Constable:,Other,0,0,,,2023-08-01,none,0.0000,0.0000
TX,2023,36942,TX1990500,Rockwall County Constable: ,Other,0,0,,,2023-07-01,none,0.0000,0.0000
TX,2023,36975,TX1650800,Midland County Constable:,Other,0,0,,,2023-07-01,none,0.0000,0.0000
TX,2023,36977,TX2260200,Tom Green County Constable: ,Other,0,0,,,2023-08-01,none,0.0000,0.0000
TX,2023,36979,TX0431200,Collin County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37043,TX2250600,Independent School District:,Other,0,5,29.0000,0.9655,2023-08-01,none,0.0000,13.0000
TX,2023,37045,TX2400200,Webb County Constable: ,Other,0,0,,,2023-08-01,none,0.0000,0.0000
TX,2023,37047,TX2260600,Tom Green County Constable: ,Other,0,0,,,2023-08-01,none,0.0000,0.0000
TX,2023,37049,TX2260500,Tom Green County Constable: ,Other,0,0,,,2023-07-01,none,0.0000,0.0000
TX,2023,37074,TX0612100,Denton County Constable: ,Other,0,0,,,2023-08-01,none,0.0000,0.0000
TX,2023,37076,TX1750500,Navarro College,University or College,0,10,35.0000,0.6286,2023-09-01,none,0.0000,10.0000
TX,2023,37078,TX165013A,County Attorney: ,Other,0,0,,,2023-08-01,none,0.0000,0.0000
TX,2023,37107,TX1330700,Kerr County Constable:,Other,0,0,,,2023-08-01,none,0.0000,0.0000
TX,2023,37140,TX1500200,Llano County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37173,TX1500400,Llano County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37175,TX0611700,Denton County Constable: ,Other,0,0,,,2023-07-01,none,0.0000,0.0000
TX,2023,37206,TX1261000,Johnson County Constable: ,Other,0,0,,,2023-08-01,none,0.0000,0.0000
TX,2023,37208,TX1162000,Independent School District: ,Other,0,2,3.0000,1.0000,2023-09-01,none,0.0000,0.0000
TX,2023,37212,TX1500800,Llano County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37214,TX2207300,Independent School District: ,Other,0,10,126.0000,0.9127,2023-04-01,none,0.0000,48.0000
TX,2023,37216,TX2121400,Smith County Constable: ,Other,0,4,8.0000,1.0000,2023-10-01,none,0.0000,0.0000
TX,2023,37239,TX1610400,Matagorda County Constable: ,Other,0,0,,,2023-08-01,none,0.0000,0.0000
TX,2023,37241,TX0081000,Blinn College: ,University or College,0,0,,,2023-07-01,none,0.0000,0.0000
TX,2023,37243,TX0751000,Blinn College: ,University or College,0,0,,,2023-08-01,none,0.0000,0.0000
TX,2023,37245,TX1991000,Rockwall County Constable: ,Other,0,0,,,2023-07-01,none,0.0000,0.0000
TX,2023,37247,TX1990900,Rockwall County Constable: ,Other,0,0,,,2023-07-01,none,0.0000,0.0000
TX,2023,37249,TX1261100,Johnson County Constable: ,Other,0,0,,,2023-07-01,none,0.0000,0.0000
TX,2023,37272,TX0890800,Gonzales County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37274,TX1500900,Independent School District: ,Other,0,3,4.0000,0.7500,2023-10-01,none,0.0000,3.0000
TX,2023,37276,TX2150200,Stephens County Constable: ,Other,0,1,1.0000,1.0000,2023-09-01,none,0.0000,0.0000
TX,2023,37278,TX0433600,Independent School District: ,Other,0,10,49.0000,0.8776,2023-10-01,none,0.0000,16.0000
TX,2023,37280,TX0191100,Bowie County Constable: ,Other,0,0,,,2023-10-01,none,0.0000,0.0000
TX,2023,37305,TX1260900,Johnson County Constable: ,Other,0,0,,,2023-07-01,none,0.0000,0.0000
TX,2023,37338,TX014019E,University of Mary Hardin-Baylor,University or College,0,4,40.0000,0.2000,2023-09-01,none,0.0000,0.0000
TX,2023,37340,TX2040600,Shepherd,City,1926,5,9.0000,0.4444,2023-10-01,place,802.5000,0.0000
TX,2023,37342,TX1553900,Independent School District: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37371,TX1130900,Independent School District: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37373,TX1610800,Matagorda County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37381,TX0530200,Crockett County Constable:,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37383,TX0192000,Independent School District:,Other,0,0,,,2023-01-01,none,0.0000,0.0000
TX,2023,37385,TX2121100,Smith County Constable: ,Other,0,0,,,2023-08-01,none,0.0000,0.0000
TX,2023,37387,TX1131000,Independent School District: ,Other,0,0,,,2023-08-01,none,0.0000,0.0000
TX,2023,37389,TX0180300,Bosque County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37404,TX0181000,Bosque County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37406,TX1260800,Johnson County Constable: ,Other,0,0,,,2023-07-01,none,0.0000,0.0000
TX,2023,37408,TX1650200,Midland County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37410,TX0912700,Independent School District: ,Other,0,1,1.0000,1.0000,2023-08-01,none,0.0000,0.0000
TX,2023,37412,TX1330300,Kerr County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37414,TX2010200,New London,City,984,6,12.0000,1.0000,2023-01-01,place,492.0000,3.0000
TX,2023,37416,TX0701900,Independent School District: ,Other,0,2,1.0000,1.0000,2023-09-01,none,0.0000,1.0000
TX,2023,37418,TX2121200,Smith County Constable: ,Other,0,0,,,2023-08-01,none,0.0000,0.0000
TX,2023,37420,TX0410200,Coke County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37426,TX0202200,Brazoria County Constable: ,Other,0,1,2.0000,1.0000,2023-08-01,none,0.0000,0.0000
TX,2023,37470,TX0202000,Brazoria County Constable: ,Other,0,2,4.0000,1.0000,2023-08-01,none,0.0000,0.0000
TX,2023,37472,TX1500300,Llano County Constable: ,Other,0,0,,,2023-10-01,none,0.0000,0.0000
TX,2023,37474,TX1300400,Kendall County Constable: ,Other,0,0,,,2023-10-01,none,0.0000,0.0000
TX,2023,37476,TX1300300,Kendall County Constable: ,Other,0,0,,,2023-10-01,none,0.0000,0.0000
TX,2023,37478,TX1330400,Kerr County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37503,TX0460200,Comal County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37505,TX1330600,Kerr County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37507,TX2360800,"Texas Department of Criminal Justice, Office of Inspector General",Other State Agency,0,5,1158.0000,0.9603,2023-08-01,none,0.0000,443.0000
TX,2023,37509,TX1300500,Kendall County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37511,TX0460400,Comal County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37513,TX0211100,Blinn College: ,University or College,0,0,,,2023-07-01,none,0.0000,0.0000
TX,2023,37515,TX2431600,Independent School District: ,Other,0,5,45.0000,1.0000,2022-10-01,none,0.0000,18.0000
TX,2023,37517,TX0192300,Independent School District: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37519,TX1290600,Kaufman County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37521,TX2122300,Independent School District: ,Other,0,6,9.0000,1.0000,2023-01-01,none,0.0000,4.0000
TX,2023,37523,TX1940500,Independent School District: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37525,TX1250300,Jim Wells County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37527,TX0890600,Gonzales County Constable: ,Other,0,2,2.0000,1.0000,2023-07-01,none,0.0000,0.0000
TX,2023,37529,TX0890500,Gonzales County Constable: ,Other,0,0,,,2023-08-01,none,0.0000,0.0000
TX,2023,37536,TX0210600,Brazos County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37538,TX1300200,Kendall County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37540,TX0741300,Independent School District: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37542,TX1291100,Kaufman County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37544,TX0841800,Galveston County Constable: ,Other,0,4,6.0000,1.0000,2022-02-01,none,0.0000,4.0000
TX,2023,37546,TX0460300,Comal County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37548,TX2270600,Travis County Constable: ,Other,0,4,42.0000,0.2143,2023-09-01,none,0.0000,7.0000
TX,2023,37550,TX0480300,Concho County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37552,TX1160800,Hunt County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37554,TX0891000,Smiley,City,485,0,,,2023-08-01,place,0.0000,0.0000
TX,2023,37556,TX1160500,Hunt County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37558,TX0210700,Brazos County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37560,TX2462000,Williamson County Constable: ,Other,0,1,1.0000,1.0000,2023-09-01,none,0.0000,0.0000
TX,2023,37602,TX1261800,Independent School District: ,Other,0,2,8.0000,0.8750,2023-09-01,none,0.0000,2.0000
TX,2023,37635,TX1161000,Hunt County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37668,TX1610700,Matagorda County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37701,TX2460700,Williamson County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37703,TX0750400,Fayette County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37705,TX1130600,Houston County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37707,TX0210300,Brazos County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37709,TX1660700,Milam County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37711,TX2461200,Williamson County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37713,TX1200800,Lavaca-Navidad River Authority ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37715,TX0750500,Fayette County Constable: ,Other,0,0,,,2023-10-01,none,0.0000,0.0000
TX,2023,37734,TX2500800,Wood County Constable: ,Other,0,1,,,2023-01-01,none,0.0000,0.0000
TX,2023,37736,TX2501300,Wood County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37738,TX0900300,Gray County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37740,TX0611900,Denton County Constable: ,Other,0,0,,,2023-07-01,none,0.0000,0.0000
TX,2023,37742,TX0700300,Garrett,City,853,1,5.0000,1.0000,2023-09-01,place,71.0833,3.0000
TX,2023,37767,TX2410300,Wharton County Constable:,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37800,TX1091200,Hill County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37833,TX2410600,Wharton County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37899,TX2300400,Upshur County Constable: ,Other,0,1,1.0000,0.0000,2023-01-01,none,0.0000,0.0000
TX,2023,37932,TX0613300,Denton County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37967,TX0433100,Independent School District: ,Other,0,4,41.0000,0.8537,2023-09-01,none,0.0000,21.0000
TX,2023,37971,TX0290400,Calhoun County Constable: ,Other,0,0,,,2023-10-01,none,0.0000,0.0000
TX,2023,37973,TX1450300,Leon County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,37998,TX1841100,Parker County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,38000,TX0192400,Independent School District:,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,38002,TX1391500,Independent School District: ,Other,0,2,4.0000,1.0000,2023-09-01,none,0.0000,3.0000
TX,2023,38004,TX1391300,Independent School District: ,Other,0,3,5.0000,0.0000,2023-09-01,none,0.0000,5.0000
TX,2023,38006,TX0342000,Independent School District: ,Other,0,0,,,2023-10-01,none,0.0000,0.0000
TX,2023,38064,TX1940600,Independent School District: ,Other,0,1,1.0000,1.0000,2023-09-01,none,0.0000,0.0000
TX,2023,38066,TX0920700,Gregg County Constable: ,Other,0,0,,,2023-01-01,none,0.0000,0.0000
TX,2023,38097,TX2410700,Wharton County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,38099,TX0190700,Bowie County Constable:,Other,0,0,,,2023-01-01,none,0.0000,0.0000
TX,2023,38101,TX2203500,Tarrant County Constable: ,Other,0,0,,,2023-10-01,none,0.0000,0.0000
TX,2023,38103,TX0670700,Eastland County Constable: ,Other,0,0,,,2023-10-01,none,0.0000,0.0000
TX,2023,38130,TX0192200,Independent School District: ,Other,0,2,2.0000,0.0000,2023-08-01,none,0.0000,0.0000
TX,2023,38132,TX1580400,Marion County Constable: ,Other,0,0,,,2023-09-01,none,0.0000,0.0000
TX,2023,38134,TX0921000,Gregg County Constable: ,Other,0,0,,,2023-01-01,none,0.0000,0.0000
TX,2023,38163,TX2203900,Tarrant County College District,University or College,0,4,22.0000,0.7727,2023-09-01,none,0.0000,11.0000
